,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
936,45,0,1,364,Research & Development,25,3,Medical,2,Female,83,High,5,Manager,Medium,Single,18061,13035,3,No,22,Very High,3,0,22,4,3,0,0,0,0
937,39,0,0,412,Research & Development,13,4,Medical,3,Female,94,Medium,4,Manager,Medium,Divorced,17123,17334,6,Yes,13,High,4,2,21,4,3,19,9,15,2
938,58,0,0,848,Research & Development,23,4,Life Sciences,1,Male,88,High,1,Research Scientist,High,Divorced,2372,26076,1,No,12,High,4,2,2,3,3,2,2,2,2
939,32,1,0,1089,Research & Development,7,2,Life Sciences,4,Male,79,High,2,Laboratory Technician,High,Married,4883,22845,1,No,18,High,1,1,10,3,3,10,4,1,1
940,39,1,0,360,Research & Development,23,3,Medical,3,Male,93,High,1,Research Scientist,Low,Single,3904,22154,0,No,13,High,1,0,6,2,3,5,2,0,3
941,30,0,0,1138,Research & Development,6,3,Technical Degree,1,Female,48,Medium,2,Laboratory Technician,Very High,Married,4627,23631,0,No,12,High,1,1,10,6,3,9,2,6,7
942,36,0,0,325,Research & Development,10,4,Technical Degree,4,Female,63,High,3,Healthcare Representative,High,Married,7094,5747,3,No,12,High,1,0,10,0,3,7,7,1,7
943,46,0,0,991,Human Resources,1,2,Life Sciences,4,Female,44,High,1,Human Resources,Low,Single,3423,22957,6,No,12,High,3,0,10,3,4,7,6,5,7
944,28,0,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,Low,2,Laboratory Technician,Very High,Married,6674,16392,0,No,11,High,1,3,10,6,3,9,8,7,5
945,50,0,0,1322,Research & Development,28,3,Life Sciences,4,Female,43,High,4,Research Director,Low,Married,16880,22422,4,Yes,11,High,2,0,25,2,3,3,2,1,2
946,40,1,0,299,Sales,25,4,Marketing,4,Male,57,Medium,3,Sales Executive,Medium,Single,9094,17235,2,Yes,12,High,3,0,9,2,3,5,4,1,0
947,52,1,0,1030,Sales,5,3,Life Sciences,2,Male,64,High,3,Sales Executive,Medium,Single,8446,21534,9,Yes,19,High,3,0,10,2,2,8,7,7,7
948,30,0,0,634,Research & Development,17,4,Medical,2,Female,95,High,3,Manager,Low,Married,11916,25927,1,Yes,23,Very High,4,2,9,2,3,9,1,0,8
949,39,0,0,524,Research & Development,18,2,Life Sciences,1,Male,32,High,2,Manufacturing Director,High,Single,4534,13352,0,No,11,High,1,0,9,6,3,8,7,1,7
950,31,0,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,High,3,Sales Executive,High,Divorced,9852,8935,1,Yes,19,High,1,1,10,5,2,10,8,9,6
951,41,0,Non-Travel,256,Sales,10,2,Medical,3,Male,40,Low,2,Sales Executive,Medium,Single,6151,22074,1,No,13,High,1,0,19,4,3,19,2,11,9
952,31,1,1,1060,Sales,1,3,Life Sciences,4,Female,54,High,1,Sales Representative,Medium,Single,2302,8319,1,Yes,11,High,1,0,3,2,4,3,2,2,2
953,44,1,0,935,Research & Development,3,3,Life Sciences,1,Male,89,High,1,Laboratory Technician,Low,Married,2362,14669,4,No,12,High,3,0,10,4,4,3,2,1,2
954,42,0,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,High,4,Manager,High,Married,17861,26582,0,Yes,13,High,4,0,21,3,2,20,8,2,10
955,55,0,0,282,Research & Development,2,2,Medical,4,Female,58,Low,5,Manager,High,Married,19187,6992,4,No,14,High,4,1,23,5,3,19,9,9,11
956,56,0,0,206,Human Resources,8,4,Life Sciences,4,Male,99,High,5,Manager,Medium,Single,19717,4022,6,No,14,High,1,0,36,4,3,7,3,7,7
957,40,0,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,High,1,Research Scientist,High,Divorced,3544,8532,9,No,16,High,2,1,6,0,3,4,2,0,0
958,34,0,0,943,Research & Development,9,3,Life Sciences,4,Male,86,High,3,Healthcare Representative,Very High,Divorced,8500,5494,0,No,11,High,4,1,10,0,2,9,7,1,6
959,40,0,0,523,Research & Development,2,3,Life Sciences,3,Male,98,High,2,Research Scientist,Very High,Single,4661,22455,1,No,13,High,3,0,9,4,3,9,8,8,8
960,41,0,1,1018,Sales,1,3,Marketing,3,Female,66,High,2,Sales Executive,Low,Divorced,4103,4297,0,No,17,High,4,1,10,2,3,9,3,1,7
961,35,0,1,482,Research & Development,4,4,Life Sciences,3,Male,87,High,2,Research Scientist,High,Single,4249,2690,1,Yes,11,High,2,0,9,3,3,9,6,1,1
962,51,0,0,770,Human Resources,5,3,Life Sciences,3,Male,84,High,4,Manager,Medium,Divorced,14026,17588,1,Yes,11,High,2,1,33,2,3,33,9,0,10
963,38,0,0,1009,Sales,2,2,Life Sciences,2,Female,31,High,2,Sales Executive,Low,Divorced,6893,19461,3,No,15,High,4,1,11,3,3,7,7,1,7
964,34,0,0,507,Sales,15,2,Medical,3,Female,66,High,2,Sales Executive,Low,Single,6125,23553,1,No,12,High,4,0,10,6,4,10,8,9,6
965,25,0,0,882,Research & Development,19,1,Medical,4,Male,67,High,1,Laboratory Technician,Very High,Married,3669,9075,3,No,11,High,3,3,7,6,2,3,2,1,2
966,58,1,0,601,Research & Development,7,4,Medical,3,Female,53,Medium,3,Manufacturing Director,Low,Married,10008,12023,7,Yes,14,High,4,0,31,0,2,10,9,5,9
967,40,0,0,329,Research & Development,1,4,Life Sciences,2,Male,88,High,1,Laboratory Technician,Medium,Married,2387,6762,3,No,22,Very High,3,1,7,3,3,4,2,0,3
968,36,0,1,607,Sales,7,3,Marketing,1,Female,83,Very High,2,Sales Executive,Low,Married,4639,2261,2,No,16,High,4,1,17,2,2,15,7,6,13
969,48,0,0,855,Research & Development,4,3,Life Sciences,4,Male,54,High,3,Manufacturing Director,Very High,Single,7898,18706,1,No,11,High,3,0,11,2,3,10,9,0,8
970,27,0,0,1291,Sales,11,3,Medical,3,Female,98,Very High,1,Sales Representative,Very High,Married,2534,6527,8,No,14,High,2,1,5,4,3,1,0,0,0
971,51,0,0,1405,Research & Development,11,2,Technical Degree,4,Female,82,Medium,4,Manufacturing Director,Medium,Single,13142,24439,3,No,16,High,2,0,29,1,2,5,2,0,3
972,18,0,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,High,1,Laboratory Technician,Very High,Single,1611,19305,1,No,15,High,3,0,0,5,4,0,0,0,0
973,35,0,0,817,Research & Development,1,3,Medical,4,Female,60,Medium,2,Laboratory Technician,Very High,Married,5363,10846,0,No,12,High,2,1,10,0,3,9,7,0,0
974,27,0,1,793,Sales,2,1,Life Sciences,4,Male,43,Low,2,Sales Executive,Very High,Single,5071,20392,3,No,20,Very High,2,0,8,3,3,6,2,0,0
975,55,1,0,267,Sales,13,4,Marketing,1,Male,85,Very High,4,Sales Executive,High,Single,13695,9277,6,Yes,17,High,3,0,24,2,2,19,7,3,8
976,56,0,0,1369,Research & Development,23,3,Life Sciences,4,Male,68,High,4,Manufacturing Director,Medium,Married,13402,18235,4,Yes,12,High,1,1,33,0,3,19,16,15,9
977,34,0,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,Medium,1,Research Scientist,High,Divorced,2029,15891,1,No,20,Very High,3,3,5,2,3,5,4,0,0
978,40,0,0,1202,Research & Development,2,1,Medical,2,Female,89,Very High,2,Healthcare Representative,High,Divorced,6377,13888,5,No,20,Very High,2,3,15,0,3,12,11,11,8
979,34,0,0,285,Research & Development,29,3,Medical,2,Male,86,High,2,Laboratory Technician,High,Married,5429,17491,4,No,13,High,1,2,10,1,3,8,7,7,7
980,31,1,1,703,Sales,2,3,Life Sciences,3,Female,90,Medium,1,Sales Representative,Very High,Single,2785,11882,7,No,14,High,3,0,3,3,4,1,0,0,0
981,35,1,1,662,Sales,18,4,Marketing,4,Female,67,High,2,Sales Executive,High,Married,4614,23288,0,Yes,18,High,3,1,5,0,2,4,2,3,2
982,38,0,1,693,Research & Development,7,3,Life Sciences,4,Male,57,Very High,1,Research Scientist,High,Divorced,2610,15748,1,No,11,High,4,3,4,2,3,4,2,0,3
983,34,0,0,404,Research & Development,2,4,Technical Degree,3,Female,98,High,2,Healthcare Representative,Very High,Single,6687,6163,1,No,11,High,4,0,14,2,4,14,11,4,11
984,28,0,0,736,Sales,26,3,Life Sciences,3,Male,48,Medium,2,Sales Executive,Low,Married,4724,24232,1,No,11,High,3,1,5,0,3,5,3,0,4
985,31,1,0,330,Research & Development,22,4,Medical,4,Male,98,High,2,Manufacturing Director,High,Married,6179,21057,1,Yes,15,High,4,2,10,3,2,10,2,6,7
986,39,0,0,1498,Sales,21,4,Life Sciences,1,Male,44,Medium,2,Sales Executive,Very High,Married,6120,3567,3,Yes,12,High,4,2,8,2,4,5,4,1,4
987,51,0,1,541,Sales,2,3,Marketing,2,Male,52,High,3,Sales Executive,Medium,Married,10596,15395,2,No,11,High,2,0,14,5,3,4,2,3,2
988,41,0,1,1200,Research & Development,22,3,Life Sciences,4,Female,75,High,2,Research Scientist,Very High,Divorced,5467,13953,3,Yes,14,High,1,2,12,4,2,6,2,3,3
989,37,0,0,1439,Research & Development,4,1,Life Sciences,3,Male,54,High,1,Research Scientist,High,Married,2996,5182,7,Yes,15,High,4,0,8,2,3,6,4,1,3
990,33,0,1,1111,Sales,5,1,Life Sciences,2,Male,61,High,2,Sales Executive,Very High,Married,9998,19293,6,No,13,High,1,0,8,2,4,5,4,1,2
991,32,0,0,499,Sales,2,1,Marketing,3,Male,36,High,2,Sales Executive,Medium,Married,4078,20497,0,Yes,13,High,1,3,4,3,2,3,2,1,2
992,39,0,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,High,3,Healthcare Representative,High,Married,10920,3449,3,No,21,Very High,2,1,13,2,3,6,4,0,5
993,25,0,0,1372,Sales,18,1,Life Sciences,1,Male,93,Very High,2,Sales Executive,High,Married,6232,12477,2,No,11,High,2,0,6,3,2,3,2,1,2
994,52,0,1,322,Research & Development,28,2,Medical,4,Female,59,Very High,4,Manufacturing Director,High,Married,13247,9731,2,Yes,11,High,2,1,24,3,2,5,3,0,2
995,43,0,0,930,Research & Development,6,3,Medical,1,Female,73,Medium,2,Research Scientist,High,Single,4081,20003,1,Yes,14,High,1,0,20,3,1,20,7,1,8
996,27,0,0,205,Sales,10,3,Marketing,4,Female,98,Medium,2,Sales Executive,Very High,Married,5769,7100,1,Yes,11,High,4,0,6,3,3,6,2,4,4
997,27,1,0,135,Research & Development,17,4,Life Sciences,4,Female,51,High,1,Research Scientist,High,Single,2394,25681,1,Yes,13,High,4,0,8,2,3,8,2,7,7
998,26,0,0,683,Research & Development,2,1,Medical,1,Male,36,Medium,1,Research Scientist,Very High,Single,3904,4050,0,No,12,High,4,0,5,2,3,4,3,1,1
999,42,0,0,1147,Human Resources,10,3,Human Resources,3,Female,31,High,4,Manager,Low,Married,16799,16616,0,No,14,High,3,1,21,5,3,20,7,0,9
1000,52,0,0,258,Research & Development,8,4,Other,3,Female,54,High,1,Laboratory Technician,Low,Married,2950,17363,9,No,13,High,3,0,12,2,1,5,4,0,4
1001,37,0,0,1462,Research & Development,11,3,Medical,1,Female,94,High,1,Laboratory Technician,High,Single,3629,19106,4,No,18,High,1,0,8,6,3,3,2,0,2
1002,35,0,1,200,Research & Development,18,2,Life Sciences,3,Male,60,High,3,Manufacturing Director,Very High,Single,9362,19944,2,No,11,High,3,0,10,2,3,2,2,2,2
1003,25,0,0,949,Research & Development,1,3,Technical Degree,1,Male,81,High,1,Laboratory Technician,Very High,Married,3229,4910,4,No,11,High,2,1,7,2,2,3,2,0,2
1004,26,0,0,652,Research & Development,7,3,Other,3,Male,100,Very High,1,Laboratory Technician,Low,Single,3578,23577,0,No,12,High,4,0,8,2,3,7,7,0,7
1005,29,0,0,332,Human Resources,17,3,Other,2,Male,51,Medium,3,Human Resources,Low,Single,7988,9769,1,No,13,High,1,0,10,3,2,10,9,0,9
1006,49,1,1,1475,Research & Development,28,2,Life Sciences,1,Male,97,Medium,2,Laboratory Technician,Low,Single,4284,22710,3,No,20,Very High,1,0,20,2,3,4,3,1,3
1007,29,1,1,337,Research & Development,14,1,Other,3,Female,84,High,3,Healthcare Representative,Very High,Single,7553,22930,0,Yes,12,High,1,0,9,1,3,8,7,7,7
1008,54,0,0,971,Research & Development,1,3,Medical,4,Female,54,High,4,Research Director,Very High,Single,17328,5652,6,No,19,High,4,0,29,3,2,20,7,12,7
1009,58,0,0,1055,Research & Development,1,3,Medical,4,Female,76,High,5,Research Director,Low,Married,19701,22456,3,Yes,21,Very High,3,1,32,3,3,9,8,1,5
1010,55,0,0,1136,Research & Development,1,4,Medical,2,Male,81,Very High,4,Research Director,Very High,Divorced,14732,12414,2,No,13,High,4,2,31,4,4,7,7,0,0
1011,36,0,0,1174,Sales,3,4,Marketing,1,Female,99,High,2,Sales Executive,Medium,Single,9278,20763,3,Yes,16,High,4,0,15,3,3,5,4,0,1
1012,31,1,1,667,Sales,1,4,Life Sciences,2,Female,50,Low,1,Sales Representative,High,Single,1359,16154,1,No,12,High,2,0,1,3,3,1,0,0,0
1013,30,0,0,855,Sales,7,4,Marketing,4,Female,73,High,2,Sales Executive,Low,Divorced,4779,12761,7,No,14,High,2,2,8,3,3,3,2,0,2
1014,31,0,0,182,Research & Development,8,5,Life Sciences,1,Female,93,High,4,Research Director,Medium,Single,16422,8847,3,No,11,High,3,0,9,3,4,3,2,1,0
1015,34,0,1,560,Research & Development,1,4,Other,4,Male,91,High,1,Research Scientist,Low,Divorced,2996,20284,5,No,14,High,3,2,10,2,3,4,3,1,3
1016,31,1,0,202,Research & Development,8,3,Life Sciences,1,Female,34,Medium,1,Research Scientist,Medium,Single,1261,22262,1,No,12,High,3,0,1,3,4,1,0,0,0
1017,27,0,0,1377,Research & Development,11,1,Life Sciences,2,Male,91,High,1,Laboratory Technician,Low,Married,2099,7679,0,No,14,High,2,0,6,3,4,5,0,1,4
1018,36,0,0,172,Research & Development,4,4,Life Sciences,1,Male,37,Medium,2,Laboratory Technician,Very High,Single,5810,22604,1,No,16,High,3,0,10,2,2,10,4,1,8
1019,36,0,0,329,Sales,16,4,Marketing,3,Female,98,Medium,2,Sales Executive,Low,Married,5647,13494,4,No,13,High,1,2,11,3,2,3,2,0,2
1020,47,0,0,465,Research & Development,1,3,Technical Degree,1,Male,74,High,1,Research Scientist,Very High,Married,3420,10205,7,No,12,High,3,1,17,2,2,6,5,1,2
1021,25,1,0,383,Sales,9,2,Life Sciences,1,Male,68,Medium,1,Sales Representative,Low,Married,4400,15182,3,No,12,High,1,0,6,2,3,3,2,2,2
1022,37,0,Non-Travel,1413,Research & Development,5,2,Technical Degree,3,Male,84,Very High,1,Laboratory Technician,High,Single,3500,25470,0,No,14,High,1,0,7,2,1,6,5,1,3
1023,56,0,0,1255,Research & Development,1,2,Life Sciences,1,Female,90,High,1,Research Scientist,Low,Married,2066,10494,2,No,22,Very High,4,1,5,3,4,3,2,1,0
1024,47,0,0,359,Research & Development,2,4,Medical,1,Female,82,High,4,Research Director,High,Married,17169,26703,3,No,19,High,2,2,26,2,4,20,17,5,6
1025,24,0,0,1476,Sales,4,1,Medical,4,Female,42,High,2,Sales Executive,High,Married,4162,15211,1,Yes,12,High,3,2,5,3,3,5,4,0,3
1026,32,0,0,601,Sales,7,5,Marketing,4,Male,97,High,2,Sales Executive,Very High,Married,9204,23343,4,No,12,High,3,1,7,3,2,4,3,0,3
1027,34,0,0,401,Research & Development,1,3,Life Sciences,4,Female,86,Medium,1,Laboratory Technician,Medium,Married,3294,3708,5,No,17,High,1,1,7,2,2,5,4,0,2
1028,41,0,0,1283,Research & Development,5,5,Medical,2,Male,90,Very High,1,Research Scientist,High,Married,2127,5561,2,Yes,12,High,1,0,7,5,2,4,2,0,3
1029,40,0,Non-Travel,663,Research & Development,9,4,Other,3,Male,81,High,2,Laboratory Technician,High,Divorced,3975,23099,3,No,11,High,3,2,11,2,4,8,7,0,7
1030,31,0,0,326,Sales,8,2,Life Sciences,1,Male,31,High,3,Sales Executive,Very High,Divorced,10793,8386,1,No,18,High,1,1,13,5,3,13,7,9,9
1031,46,1,0,377,Sales,9,3,Marketing,1,Male,52,High,3,Sales Executive,Very High,Divorced,10096,15986,4,No,11,High,1,1,28,1,4,7,7,4,3
1032,39,1,Non-Travel,592,Research & Development,2,3,Life Sciences,1,Female,54,Medium,1,Laboratory Technician,Low,Single,3646,17181,2,Yes,23,Very High,2,0,11,2,4,1,0,0,0
1033,31,1,1,1445,Research & Development,1,5,Life Sciences,3,Female,100,Very High,3,Manufacturing Director,Medium,Single,7446,8931,1,No,11,High,1,0,10,2,3,10,8,4,7
1034,45,0,0,1038,Research & Development,20,3,Medical,2,Male,95,Low,3,Healthcare Representative,Low,Divorced,10851,19863,2,Yes,18,High,2,1,24,2,3,7,7,0,7
1035,31,0,0,1398,Human Resources,8,2,Medical,4,Female,96,Very High,1,Human Resources,Medium,Single,2109,24609,9,No,18,High,4,0,8,3,3,3,2,0,2
1036,31,1,1,523,Research & Development,2,3,Life Sciences,2,Male,94,High,1,Laboratory Technician,Very High,Married,3722,21081,6,Yes,13,High,3,1,7,2,1,2,2,2,2
1037,45,0,0,1448,Research & Development,29,3,Technical Degree,2,Male,55,High,3,Manufacturing Director,Very High,Married,9380,14720,4,Yes,18,High,4,2,10,4,4,3,1,1,2
1038,48,0,0,1221,Sales,7,3,Marketing,3,Male,96,High,2,Sales Executive,Low,Divorced,5486,24795,4,No,11,High,1,3,15,3,3,2,2,2,2
1039,34,1,0,1107,Human Resources,9,4,Technical Degree,1,Female,52,High,1,Human Resources,High,Married,2742,3072,1,No,15,High,4,0,2,0,3,2,2,2,2
1040,40,0,Non-Travel,218,Research & Development,8,1,Medical,4,Male,55,Medium,3,Research Director,Medium,Divorced,13757,25178,2,No,11,High,3,1,16,5,3,9,8,4,8
1041,28,0,0,866,Sales,5,3,Medical,4,Male,84,High,2,Sales Executive,Low,Single,8463,23490,0,No,18,High,4,0,6,4,3,5,4,1,3
1042,44,0,Non-Travel,981,Research & Development,5,3,Life Sciences,3,Male,90,Medium,1,Laboratory Technician,High,Single,3162,7973,3,No,14,High,4,0,7,5,3,5,2,0,3
1043,53,0,0,447,Research & Development,2,3,Medical,4,Male,39,Very High,4,Research Director,Medium,Single,16598,19764,4,No,12,High,2,0,35,2,2,9,8,8,8
1044,49,0,0,1495,Research & Development,5,4,Technical Degree,1,Male,96,High,2,Healthcare Representative,High,Married,6651,21534,2,No,14,High,2,1,20,0,2,3,2,1,2
1045,40,0,0,896,Research & Development,2,3,Medical,3,Male,68,High,1,Research Scientist,High,Divorced,2345,8045,2,No,14,High,3,1,8,3,4,3,1,1,2
1046,44,0,0,1467,Research & Development,20,3,Life Sciences,4,Male,49,High,1,Research Scientist,Medium,Single,3420,21158,1,No,13,High,3,0,6,3,2,5,2,1,3
1047,33,0,1,430,Sales,7,3,Medical,4,Male,54,High,2,Sales Executive,Low,Married,4373,17456,0,No,14,High,1,2,5,2,3,4,3,0,3
1048,34,0,0,1326,Sales,3,3,Other,4,Male,81,Low,2,Sales Executive,Low,Single,4759,15891,3,No,18,High,4,0,15,2,3,13,9,3,12
1049,30,0,0,1358,Sales,16,1,Life Sciences,4,Male,96,High,2,Sales Executive,High,Married,5301,2939,8,No,15,High,3,2,4,2,2,2,1,2,2
1050,42,0,1,748,Research & Development,9,2,Medical,1,Female,74,High,1,Laboratory Technician,Very High,Single,3673,16458,1,No,13,High,3,0,12,3,3,12,9,5,8
1051,44,0,1,383,Sales,1,5,Marketing,1,Female,79,High,2,Sales Executive,High,Married,4768,9282,7,No,12,High,3,1,11,4,2,1,0,0,0
1052,30,0,Non-Travel,990,Research & Development,7,3,Technical Degree,3,Male,64,High,1,Research Scientist,High,Divorced,1274,7152,1,No,13,High,2,2,1,2,2,1,0,0,0
1053,57,0,0,405,Research & Development,1,2,Life Sciences,2,Male,93,Very High,2,Research Scientist,High,Married,4900,2721,0,No,24,Very High,1,1,13,2,2,12,9,2,8
1054,49,0,0,1490,Research & Development,7,4,Life Sciences,3,Male,35,High,3,Healthcare Representative,Medium,Divorced,10466,20948,3,No,14,High,2,2,29,3,3,8,7,0,7
1055,34,0,1,829,Research & Development,15,3,Medical,2,Male,71,High,4,Research Director,Low,Divorced,17007,11929,7,No,14,High,4,2,16,3,2,14,8,6,9
1056,28,1,1,1496,Sales,1,3,Technical Degree,1,Male,92,High,1,Sales Representative,High,Married,2909,15747,3,No,15,High,4,1,5,3,4,3,2,1,2
1057,29,1,1,115,Sales,13,3,Technical Degree,1,Female,51,High,2,Sales Executive,Medium,Single,5765,17485,5,No,11,High,1,0,7,4,1,5,3,0,0
1058,34,1,0,790,Sales,24,4,Medical,1,Female,40,Medium,2,Sales Executive,Medium,Single,4599,7815,0,Yes,23,Very High,3,0,16,2,4,15,9,10,10
1059,35,0,0,660,Sales,7,1,Life Sciences,4,Male,76,High,1,Sales Representative,High,Married,2404,16192,1,No,13,High,1,1,1,3,3,1,0,0,0
1060,24,1,1,381,Research & Development,9,3,Medical,2,Male,89,High,1,Laboratory Technician,Low,Single,3172,16998,2,Yes,11,High,3,0,4,2,2,0,0,0,0
1061,24,0,Non-Travel,830,Sales,13,2,Life Sciences,4,Female,78,High,1,Sales Representative,Medium,Married,2033,7103,1,No,13,High,3,1,1,2,3,1,0,0,0
1062,44,0,1,1193,Research & Development,2,1,Medical,2,Male,86,High,3,Manufacturing Director,High,Single,10209,19719,5,Yes,18,High,2,0,16,2,2,2,2,2,2
1063,29,0,0,1246,Sales,19,3,Life Sciences,3,Male,77,Medium,2,Sales Executive,High,Divorced,8620,23757,1,No,14,High,3,2,10,3,3,10,7,0,4
1064,30,0,0,330,Human Resources,1,3,Life Sciences,3,Male,46,High,1,Human Resources,High,Divorced,2064,15428,0,No,21,Very High,1,1,6,3,4,5,3,1,3
1065,55,0,0,1229,Research & Development,4,4,Life Sciences,4,Male,30,High,2,Healthcare Representative,High,Married,4035,16143,0,Yes,16,High,2,0,4,2,3,3,2,1,2
1066,33,0,0,1099,Research & Development,4,4,Medical,1,Female,82,Medium,1,Laboratory Technician,Medium,Married,3838,8192,8,No,11,High,4,0,8,5,3,5,4,0,2
1067,47,0,0,571,Sales,14,3,Medical,3,Female,78,High,2,Sales Executive,High,Married,4591,24200,3,Yes,17,High,3,1,11,4,2,5,4,1,2
1068,28,1,1,289,Research & Development,2,2,Medical,3,Male,38,Medium,1,Laboratory Technician,Low,Single,2561,5355,7,No,11,High,3,0,8,2,2,0,0,0,0
1069,28,0,0,1423,Research & Development,1,3,Life Sciences,1,Male,72,Medium,1,Research Scientist,High,Divorced,1563,12530,1,No,14,High,4,1,1,2,1,1,0,0,0
1070,28,0,1,467,Sales,7,3,Life Sciences,3,Male,55,High,2,Sales Executive,Low,Single,4898,11827,0,No,14,High,4,0,5,5,3,4,2,1,3
1071,49,0,0,271,Research & Development,3,2,Medical,3,Female,43,Medium,2,Laboratory Technician,Low,Married,4789,23070,4,No,25,Very High,1,1,10,3,3,3,2,1,2
1072,29,0,1,410,Research & Development,2,1,Life Sciences,4,Female,97,High,1,Laboratory Technician,Medium,Married,3180,4668,0,No,13,High,3,3,4,3,3,3,2,0,2
1073,28,0,0,1083,Research & Development,29,1,Life Sciences,3,Male,96,Low,2,Manufacturing Director,Medium,Married,6549,3173,1,No,14,High,2,2,8,2,2,8,6,1,7
1074,33,0,0,516,Research & Development,8,5,Life Sciences,4,Male,69,High,2,Healthcare Representative,High,Single,6388,22049,2,Yes,17,High,1,0,14,6,3,0,0,0,0
1075,32,0,0,495,Research & Development,10,3,Medical,3,Male,64,High,3,Manager,Very High,Single,11244,21072,2,No,25,Very High,2,0,10,5,4,5,2,0,0
1076,54,0,1,1050,Research & Development,11,4,Medical,2,Female,87,High,4,Manager,Very High,Divorced,16032,24456,3,No,20,Very High,1,1,26,2,3,14,9,1,12
1077,29,1,0,224,Research & Development,1,4,Technical Degree,1,Male,100,Medium,1,Research Scientist,Low,Single,2362,7568,6,No,13,High,3,0,11,2,1,9,7,0,7
1078,44,0,0,136,Research & Development,28,3,Life Sciences,4,Male,32,High,4,Research Director,Low,Married,16328,22074,3,No,13,High,3,1,24,1,4,20,6,14,17
1079,39,0,0,1089,Research & Development,6,3,Life Sciences,2,Female,32,High,3,Manufacturing Director,Medium,Single,8376,9150,4,No,18,High,4,0,9,3,3,2,0,2,2
1080,46,0,0,228,Sales,3,3,Life Sciences,3,Female,51,High,4,Manager,Medium,Married,16606,11380,8,No,12,High,4,1,23,2,4,13,12,5,1
1081,35,0,0,1029,Research & Development,16,3,Life Sciences,4,Female,91,Medium,3,Healthcare Representative,Medium,Single,8606,21195,1,No,19,High,4,0,11,3,1,11,8,3,3
1082,23,0,0,507,Research & Development,20,1,Life Sciences,1,Male,97,High,2,Laboratory Technician,High,Single,2272,24812,0,No,14,High,2,0,5,2,3,4,3,1,2
